country_code;region_name;sub_region_name;intermediate_region;country_name;income_group;year;total_gdp;total_gdp_million;gdp_variation
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2014;8238966063.86692;8238.966063866921;6.16716615166932
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2015;8543759677.58157;8543.75967758157;8.8568555974538
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2016;8695272300.91019;8695.27230091019;5.97074525431094
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2017;9252834336.49492;9252.834336494921;3.91817093628465
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2018;9637904655.17446;9637.90465517446;8.51646722592409
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2019;10349300380.33;10349.30038033;9.44738518613097
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2020;10174387374.3478;10174.3873743478;-3.37368746369782
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2021;11069280649.6459;11069.280649645902;10.8579677614975
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2022;13316160895.0447;13316.1608950447;8.15773308481241
RWA;AFRICA;SUB-SAHARAN AFRICA;EASTERN AFRICA;RWANDA;PAÍSES DE INGRESO BAJO;2023;14097768472.1883;14097.7684721883;8.24128769450616
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1960;1748124063.55556;1748.12406355556;0.0
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1961;1920811284.22222;1920.81128422222;11.876851078322
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1962;2130606531.77778;2130.60653177778;11.9226595664133
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1963;2207393171.55556;2207.39317155556;8.69610923594509
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1964;2371808712.88889;2371.8087128888897;8.776784363461
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1965;2647955557.55556;2647.95555755556;12.136763975251
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1966;2920555557.11111;2920.5555571111104;8.18114543360571
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1967;3257022222.66667;3257.0222226666697;8.90938333110026
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1968;4187777711.11111;4187.77771111111;7.66012652552848
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1969;4485777644.44444;4485.77764444444;6.03788654154387
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1970;5377333333.33333;5377.33333333333;52.5920942005017
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1971;7184806909.28939;7184.806909289389;15.229149289204
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1972;9664267086.60323;9664.26708660323;18.7850207545935
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1973;14947435499.323;14947.435499323;22.4951943533379
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1974;45412957746.4789;45412.957746478896;16.0996096318296
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1975;46773208642.6814;46773.2086426814;-5.48816705856751
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1976;64005665722.3796;64005.6657223796;15.2236086874074
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1977;74188986586.0629;74188.98658606289;5.89138015058994
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1978;80266516686.5614;80266.5166865614;0.172332485236709
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1979;111858444786.224;111858.444786224;10.9639109389999
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1980;164539660725.118;164539.660725118;5.79763029658922
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1981;184291360138.69;184291.36013869;2.98277483519117
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1982;153240313858.323;153240.313858323;-16.1091047785929
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1983;129171635311.143;129171.635311143;-10.9934716733491
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1984;119624858115.778;119624.858115778;-4.00746352458131
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1985;103897846493.65;103897.84649365;-7.21181152371193
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1986;86961922765.3254;86961.92276532539;1.00813760909659
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1987;85695861148.1976;85695.8611481976;-3.1329858324074
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1988;88256074766.3551;88256.0747663551;6.60033394873791
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1989;95344459279.0387;95344.4592790387;0.415187307775426
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1990;117630173564.753;117630.173564753;9.42609746032747
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1991;132223230974.633;132223.23097463298;8.2207535227478
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1992;137087850467.29;137087.85046729;4.58059761127585
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1993;132967957276.368;132967.957276368;0.379839272863606
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1994;135174899866.489;135174.899866489;0.952955921553553
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1995;143343124165.554;143343.12416555398;0.311672244384354
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1996;158662483311.081;158662.48331108099;3.30470078628477
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1997;165963684913.218;165963.684913218;2.64732355386532
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1998;146775466666.667;146775.466666667;2.80379235736544
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;1999;161717066666.667;161717.066666667;-0.63340123682255
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2000;189514933333.333;189514.933333333;4.71817952910665
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2001;184137600000.0;184137.6;0.344583362943069
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2002;189605866666.667;189605.866666667;-0.688407962710954
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2003;215807733333.333;215807.73333333302;8.76875651851432
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2004;258742133333.333;258742.133333333;8.63097688883705
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2005;328459608764.111;328459.608764111;5.94489403534072
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2006;376900133511.348;376900.13351134805;3.31351693671738
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2007;415964509673.115;415964.509673115;2.21361714815569
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2008;519796800000.0;519796.8;6.23802004687759
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2009;429097866666.667;429097.866666667;-1.0667099999425
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2010;528207200000.0;528207.2;5.03949284261405
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2011;676634666666.667;676634.666666667;10.9937616764876
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2012;741849866666.667;741849.866666667;5.40891607761418
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2013;753864533333.333;753864.533333333;2.53477827137303
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2014;766605866666.667;766605.866666667;3.81142279142699
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2015;669484266666.667;669484.266666667;4.5090590631757
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2016;666000000000.0;666000.0;1.88449273567737
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2017;714994666666.667;714994.666666667;0.911048655580274
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2018;846583733333.333;846583.733333333;3.19922678028009
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2019;838564800000.0;838564.8;1.09773374954092
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2020;734271200000.0;734271.2;-3.58153486307663
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2021;874156000000.0;874156.0;5.07511034987979
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2022;1108571466666.67;1108571.4666666698;7.48598429134137
SAU;ASIA;WESTERN ASIA;NO DATA;SAUDI ARABIA;INGRESO ALTO;2023;1067582933333.33;1067582.9333333299;-0.754914810584665
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1960;1126364161.7644;1126.3641617644;0.0
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1961;1222860428.55503;1222.86042855503;0.0223913339764863
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1962;1328259624.72217;1328.2596247221702;6.91584216208018
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1963;1351234926.33899;1351.23492633899;-2.84697169636277
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1964;1388282600.1961;1388.2826001961;-1.12044911557237
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1965;1446869619.31898;1446.86961931898;6.7770740808087
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1966;1484491675.71652;1484.4916757165201;-3.57514749997277
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1967;1607409539.36648;1607.4095393664802;1.42408130316814
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1968;1677771400.56798;1677.77140056798;1.9632208185127
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1969;1847501441.26221;1847.50144126221;1.38935048833054
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1970;2100229759.04718;2100.22975904718;5.92507472251474
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1971;2288340041.03486;2288.34004103486;2.24731409476402
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1972;2483055722.23738;2483.05572223738;-5.07098648865602
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1973;3077254460.30228;3077.2544603022798;0.632195249149476
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1974;3958931659.84759;3958.93165984759;11.4452891594056
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1975;4823090191.91008;4823.09019191008;15.7134664487533
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1976;6013210815.66115;6013.21081566115;16.6652197282337
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1977;7499005639.37649;7499.00563937649;6.22385378102565
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1978;8128719315.0792;8128.7193150792;-5.93098672132243
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1979;8418407786.60599;8418.40778660599;-5.01859933123505
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1980;8951800000.0;8951.8;1.52431014444207
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1981;10753888154.2798;10753.8881542798;7.43756366745045
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1982;8732542273.73424;8732.54227373424;5.95866643249556
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1983;8230153846.15385;8230.15384615385;2.06250168867739
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1984;10447615384.6154;10447.615384615401;-5.00890676951549
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1985;8075259600.3398;8075.2596003398;-6.28104357777349
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1986;10092200000.0;10092.2;5.41381101301441
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1987;12093333333.3333;12093.3333333333;14.2208845898774
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1988;14372555555.5556;14372.555555555598;-0.331091817526797
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1989;21408111111.1111;21408.1111111111;8.93139368961116
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1990;33641222222.2222;33641.2222222222;-5.47005377383857
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1991;44171194366.2039;44171.194366203905;7.51091035393294
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1992;7031933491.84899;7031.93349184899;6.57786138499603
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1993;8881010081.24942;8881.01008124942;4.56874918954713
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1994;12793798418.3843;12793.7984183843;1.00622924788334
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1995;13830369852.313;13830.369852313;5.99709226051246
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1996;9018300724.66086;9018.30072466086;5.9191237633176
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1997;11681175864.3383;11681.1758643383;18.3126571850273
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1998;11250221536.7484;11250.2215367484;4.30850425525036
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;1999;10682028339.6898;10682.0283396898;3.10409561549652
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2000;12257299147.2936;12257.299147293601;6.34586743997545
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2001;15716361792.1926;15716.3617921926;6.50036053396883
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2002;18137128388.3606;18137.1283883606;6.0064715363132
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2003;21355298459.5955;21355.298459595502;6.28880816146516
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2004;26646007250.7319;26646.0072507319;5.14088851762675
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2005;35182711987.974;35182.711987974;5.64351551343631
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2006;45263831634.1497;45263.8316341497;6.5314117467792
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2007;59440139774.8128;59440.1397748128;5.73527423664484
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2008;64833083257.1431;64833.083257143095;3.84674473121058
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2009;51621044076.9231;51621.044076923106;-2.76770436599138
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2010;58962978034.4828;58962.9780344828;3.85824195230107
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2011;55018567210.5263;55018.5672105263;-3.21353209253371
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2012;37632919966.6667;37632.919966666705;-17.0046884048945
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2013;43024018082.1918;43024.018082191804;1.95514463302422
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2014;49516748617.9775;49516.7486179775;4.66137954229873
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2015;51726758676.7677;51726.7586767677;1.91017689052751
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2016;42630376000.0;42630.376;3.46764218409288
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2017;41283617976.1905;41283.6179761905;0.70925628476644
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2018;32333780383.2924;32333.7803832924;-2.6809305497999
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2019;32338079165.2893;32338.0791652893;-2.17825104530091
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2020;27034593750.0;27034.59375;-3.62980082410752
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2021;34229513774.9936;34229.5137749936;-1.8685204827207
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2022;51666875363.0963;51666.8753630963;-0.957816591119183
SDN;AFRICA;NORTHERN AFRICA;NO DATA;SUDAN;PAÍSES DE INGRESO BAJO;2023;109265503110.904;109265.50311090401;-20.1115759693272
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1960;1003692370.46869;1003.69237046869;0.0
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1961;1058975256.97025;1058.97525697025;2.99344825626973
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1962;1085475790.59112;1085.47579059112;-0.136235360562637
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1963;1122139861.67805;1122.13986167805;1.86447856929158
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1964;1188930645.34423;1188.93064534423;3.88392710164631
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1965;1210058228.17112;1210.05822817112;1.33218949146287
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1966;1246908185.96343;1246.90818596343;2.8767609752687
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1967;1246480765.97984;1246.48076597984;-1.21979286528493
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1968;1309384861.92219;1309.3848619221899;6.2907735312989
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1969;1245234931.43233;1245.2349314323299;-6.55414292250094
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1970;1297407654.92832;1297.40765492832;8.56204551455826
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1971;1339549032.83782;1339.54903283782;-0.140449439855544
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1972;1620857103.53492;1620.85710353492;6.38320891557467
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1973;1863398590.4556;1863.3985904556;-5.58324010795549
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1974;2099325228.95651;2099.3252289565103;4.20077552585172
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1975;2830388404.8977;2830.3884048976997;7.53566259858628
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1976;2869777884.45166;2869.77788445166;8.92050370390294
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1977;2938046462.7098;2938.0464627098;-2.68290530487465
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1978;3280354920.8516;3280.3549208516;-3.95393126013779
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1979;4084877822.91679;4084.87782291679;7.00168561322543
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1980;4510108290.69571;4510.10829069571;3.98776197168547
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1981;4095892780.58289;4095.89278058289;5.18022967002236
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1982;4013951442.67081;4013.95144267081;8.01038437134387
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1983;3569356124.93159;3569.35612493159;-5.64746028114288
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1984;3485165431.71354;3485.16543171354;3.93584244306339
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1985;3818944917.56713;3818.9449175671302;3.46308446515194
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1986;5392093445.51053;5392.093445510531;3.12698554897204
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1987;6487353102.81483;6487.35310281483;6.25586340662731
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1988;6418419388.63499;6418.419388634989;-0.816575488243529
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1989;6366039372.53683;6366.03937253683;3.97378331483225
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1990;7390967360.42121;7390.96736042121;-0.746282224252312
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1991;7255210469.51743;7255.21046951743;2.65996265739379
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1992;7769817839.95644;7769.81783995644;1.32023303661357
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1993;7367986241.21869;7367.98624121869;1.36021300651346
SEN;AFRICA;SUB-SAHARAN AFRICA;WESTERN AFRICA;SENEGAL;PAÍSES DE INGRESO MEDIANO BAJO;1994;5034588195.55806;5034.58819555806;-0.0475209486617416
